iata_code,ident,gps_code,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,type
TOT,SMCO,SMCO,Totness Airport,5.865829944610596,-56.32749938964844,10,SA,SR,SR-CR,Totness,small_airport
TOU,NWWU,NWWU,Touho Airport,-20.790000915527344,165.25900268554688,10,OC,NC,NC-U-A,Touho,medium_airport
TOW,SBTD,SBTD,Toledo Airport,-24.6863,-53.697498,1843,SA,BR,BR-PR,Toledo,small_airport
TOX,USTO,USTO,Tobolsk Airport,58.135799407958984,68.23190307617188,167,AS,RU,RU-TYU,Tobolsk,small_airport
TOY,RJNT,RJNT,Toyama Airport,36.64830017089844,137.18800354003906,95,AS,JP,JP-16,Toyama,medium_airport
TOZ,DITN,DITM,Mahana Airport,8.2934,-7.674,1583,AF,CI,CI-17,Touba,small_airport
TPA,KTPA,KTPA,Tampa International Airport,27.975500106811523,-82.533203125,26,NA,US,US-FL,Tampa,large_airport
TPC,SETR,SETR,Tarapoa Airport,-0.12295600026845932,-76.33779907226562,814,SA,EC,EC-U,Tarapoa,medium_airport
TPE,RCTP,RCTP,Taiwan Taoyuan International Airport,25.0777,121.233002,106,AS,TW,TW-TAO,Taipei,large_airport
TPF,KTPF,KTPF,Peter O Knight Airport,27.915599822998,-82.44930267334,8,NA,US,US-FL,Tampa,small_airport
TPG,WMBI,WMBI,Taiping (Tekah) Airport,4.8670001029968,100.71700286865,40,AS,MY,MY-08,Taiping,small_airport
TPH,KTPH,KTPH,Tonopah Airport,38.06019974,-117.086998,5430,NA,US,US-NV,Tonopah,medium_airport
TPI,AYTI,AYTI,Tapini Airport,-8.35666666667,146.989166667,3100,OC,PG,PG-CPM,Tapini,small_airport
TPJ,VNTJ,VNTJ,Taplejung Airport,27.3509,87.69525,7990,AS,NP,NP-ME,Taplejung,medium_airport
TPK,WITA,WITA,Teuku Cut Ali Airport,3.1707,97.2869,17,AS,ID,ID-AC,Tapak Tuan-Sumatra Island,small_airport
TPL,KTPL,KTPL,Draughon Miller Central Texas Regional Airport,31.15250015258789,-97.40779876708984,682,NA,US,US-TX,Temple,medium_airport
TPN,SETI,SETI,Tiputini Airport,-0.7761110067367554,-75.52639770507812,997,SA,EC,EC-D,Tiputini,small_airport
TPP,SPST,SPST,Cadete FAP Guillermo Del Castillo Paredes Airport,-6.508739948272705,-76.37319946289062,869,SA,PE,PE-SAM,Tarapoto,medium_airport
TPQ,MMEP,MMEP,Amado Nervo National Airport,21.4195,-104.843002,3020,NA,MX,MX-NAY,Tepic,medium_airport
TPR,AU-TPR,YTMP,Tom Price Airport,-22.746000289900003,117.869003296,2300,OC,AU,AU-WA,Tom Price,small_airport
TPS,LICT,LICT,Vincenzo Florio Airport Trapani-Birgi,37.9114,12.488,25,EU,IT,IT-82,Trapani (TP),medium_airport
TPT,TPT,,Tapeta Airport,6.4948,-8.873,870,AF,LR,LR-NI,Tapeta,small_airport
TPU,VNTP,VNTP,Tikapur Airport,28.5219,81.123,522,AS,NP,NP-SE,Tikapur,small_airport
TPX,NTTU,NTTU,Tupai Airport,-16.2423,-151.8338,32,OC,PF,PF-U-A,Tupai Atoll,small_airport
TQD,ORAT,ORAT,Al Taqaddum Air Base,33.33810043335,43.597099304199,275,AS,IQ,IQ-AN,Al Habbaniyah,medium_airport
TQL,USDS,USDS,Tarko-Sale Airport,64.9308013916,77.81809997559999,82,AS,RU,RU-YAN,Tarko-Sale,small_airport
TQN,OATQ,OATQ,Talolqan Airport,36.7706985474,69.5319976807,2606,AS,AF,AF-TAK,Taloqan,small_airport
TQP,YTEE,YTEE,Trepell Airport,-21.834999084473,140.88800048828,891,OC,AU,AU-QLD,Trepell,small_airport
TQQ,WA44,WA44,Maranggo Airport,-5.7645702362061,123.91699981689,169,AS,ID,ID-SG,Waha-Tomea Island,small_airport
TQS,SKTQ,SKTQ,Tres Esquinas Air Base,0.7459,-75.234,585,SA,CO,CO-CAQ,Tres Esquinas,medium_airport
TRA,RORT,RORT,Tarama Airport,24.653900146499996,124.675003052,36,AS,JP,JP-47,Tarama,medium_airport
TRB,SKTU,SKTU,Gonzalo Mejia Airport,8.07453,-76.7415,6,SA,CO,CO-ANT,Turbo,small_airport
TRC,MMTC,MMTC,Francisco Sarabia International Airport,25.568300247199996,-103.411003113,3688,NA,MX,MX-COA,Torreon,medium_airport
TRD,ENVA,ENVA,Trondheim Airport VÃ¦rnes,63.4578018,10.9239998,56,EU,NO,NO-17,Trondheim,large_airport
TRE,EGPU,EGPU,Tiree Airport,56.49919891357422,-6.869170188903809,38,EU,GB,GB-SCT,Balemartine,medium_airport
TRF,ENTO,ENTO,Sandefjord Airport Torp,59.1866989136,10.258600235,286,EU,NO,NO-07,Torp,medium_airport
TRG,NZTG,NZTG,Tauranga Airport,-37.67190170288086,176.1959991455078,13,OC,NZ,NZ-BOP,Tauranga,medium_airport
TRH,KL72,L72,Trona Airport,35.8125,-117.327003479,1716,NA,US,US-CA,Trona,small_airport
TRI,KTRI,KTRI,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,1519,NA,US,US-TN,Bristol/Johnson/Kingsport,large_airport
TRJ,AYTT,AYTT,Tarakbits Airport,-5.614,141.0421,281,OC,PG,PG-WPD,Tarakbits,small_airport
TRK,WALR,WAQQ,Juwata Airport,3.326667,117.569444,23,AS,ID,ID-KU,Tarakan Island,medium_airport
TRL,KTRL,KTRL,Terrell Municipal Airport,32.709201812744,-96.267402648926,474,NA,US,US-TX,Terrell,small_airport
TRM,KTRM,KTRM,Jacqueline Cochran Regional Airport,33.62670135498,-116.16000366211,-115,NA,US,US-CA,Palm Springs,medium_airport
TRN,LIMF,LIMF,Turin Airport,45.200802,7.64963,989,EU,IT,IT-21,Torino,large_airport
TRO,YTRE,YTRE,Taree Airport,-31.8885993958,152.514007568,38,OC,AU,AU-NSW,Taree,medium_airport
TRQ,SBTK,SBTK,Tarauaca Airport,-8.1552600860596,-70.783302307129,646,SA,BR,BR-AC,Tarauaca,medium_airport
TRR,VCCT,VCCT,China Bay Airport,8.5385103225708,81.18190002441406,6,AS,LK,LK-5,Trincomalee,medium_airport
TRS,LIPQ,LIPQ,Trieste Friuli Venezia Giulia Airport,45.827499,13.4722,39,EU,IT,IT-36,Trieste,medium_airport
TRU,SPRU,SPRU,Capitan FAP Carlos Martinez De Pinillos International Airport,-8.08141040802002,-79.10880279541016,106,SA,PE,PE-LAL,Trujillo,medium_airport
TRV,VOTV,VOTV,Trivandrum International Airport,8.48211956024,76.9200973511,15,AS,IN,IN-KL,Thiruvananthapuram,large_airport
TRW,NGTA,NGTA,Bonriki International Airport,1.3816399574279785,173.14700317382812,9,OC,KI,KI-G,Tarawa,medium_airport
TRY,HUTO,HUTO,Tororo Airport,0.6830000281333923,34.16699981689453,3840,AF,UG,UG-E,Tororo,small_airport
TRZ,VOTR,VOTR,Tiruchirapally Civil Airport Airport,10.765399932861328,78.70970153808594,288,AS,IN,IN-TN,Tiruchirappally,medium_airport
TSA,RCSS,RCSS,Taipei Songshan Airport,25.069400787353516,121.552001953125,18,AS,TW,TW-TPE,Taipei City,medium_airport
TSB,FYTM,FYTM,Tsumeb Airport,-19.26189994812,17.732500076294,4353,AF,NA,NA-OT,Tsumeb,medium_airport
TSC,SETH,SETH,Taisha Airport,-2.3816699981689453,-77.50279998779297,1669,SA,EC,EC-S,Taisha,small_airport
TSD,ZA-0098,,Tshipise Airport,-22.619300842285156,30.175600051879883,1786,AF,ZA,ZA-NP,Tshipise,small_airport
TSE,UACC,UACC,Astana International Airport,51.02220153808594,71.46690368652344,1165,AS,KZ,KZ-AKM,Astana,large_airport
TSF,LIPH,LIPH,Treviso-Sant'Angelo Airport,45.648399,12.1944,59,EU,IT,IT-34,Treviso,large_airport
TSG,TSG,TSG,Tanacross Airport,63.374401092499994,-143.335998535,1549,NA,US,US-AK,Tanacross,small_airport
TSH,FZUK,FZUK,Tshikapa Airport,-6.43833,20.794701,1595,AF,CD,CD-KW,Tshikapa,small_airport
TSI,TSI,,Tsile Tsile Airport,-6.8498,146.3554,500,OC,PG,PG-MPL,Tsile Tsile,small_airport
TSJ,RJDT,RJDT,Tsushima Airport,34.2849006653,129.330993652,213,AS,JP,JP-42,Tsushima,medium_airport
TSL,MMTN,MMTN,Tamuin Airport,22.0383,-98.806502,164,NA,MX,MX-SLP,,small_airport
TSM,KSKX,KSKX,Taos Regional Airport,36.45819855,-105.6719971,7095,NA,US,US-NM,Taos,small_airport
TSN,ZBTJ,ZBTJ,Tianjin Binhai International Airport,39.124401092499994,117.346000671,10,AS,CN,CN-12,Tianjin,large_airport
TSP,KTSP,KTSP,Tehachapi Municipal Airport,35.134998321533,-118.43900299072,4001,NA,US,US-CA,Tehachapi,small_airport
TSQ,SBTR,SBTR,Torres Airport,-29.41489982605,-49.810001373291,26,SA,BR,BR-RS,Torres,small_airport
TSR,LRTR,LRTR,TimiÅŸoara Traian Vuia Airport,45.809898376464844,21.337900161743164,348,EU,RO,RO-TM,TimiÅŸoara,medium_airport
TST,VTST,VTST,Trang Airport,7.508739948272705,99.6166000366211,67,AS,TH,TH-92,,medium_airport
TSU,NGTS,NGTS,Tabiteuea South Airport,-1.4744399785995483,175.06399536132812,,OC,KI,KI-G,Tabiteuea South,small_airport
TSV,YBTL,YBTL,Townsville Airport,-19.252500534057617,146.76499938964844,18,OC,AU,AU-QLD,Townsville,medium_airport
TSW,AYTS,AYTS,Tsewi Airport,-7.0695,146.1272,4185,OC,PG,PG-MPL,Tsewi,small_airport
TSX,WALT,WALT,Tanjung Santan Airport,-0.0929730013013,117.45300293,121,AS,ID,ID-KI,Santan-Borneo Island,small_airport
TSY,WICM,WICM,Cibeureum Airport,-7.346600055690001,108.246002197,1148,AS,ID,ID-JB,Tasikmalaya-Java Island,small_airport
TSZ,ZMTG,ZMTG,Tselserleg Airport,47.46544,101.47755,5530,AS,MN,MN-073,Tselserleg,small_airport
TTA,GMAT,GMAT,Tan Tan Airport,28.448200225830078,-11.161299705505371,653,AF,MA,MA-TNT,Tan Tan,medium_airport
TTB,LIET,LIET,TortolÃ¬ Airport,39.9188,9.68298,23,EU,IT,IT-88,Arbatax,medium_airport
TTC,SCTT,SCTT,Las Breas Airport,-25.564300537109375,-70.37590026855469,2580,SA,CL,CL-AN,Taltal,medium_airport
TTD,KTTD,KTTD,Portland Troutdale Airport,45.54940032959,-122.40100097656,39,NA,US,US-OR,Portland,medium_airport
TTE,WAMT,WAEE,Sultan Babullah Airport,0.831414,127.380997,49,AS,ID,ID-MU,Sango-Ternate Island,medium_airport
TTG,SAST,SAST,General Enrique Mosconi Airport,-22.619600296,-63.7937011719,1472,SA,AR,AR-A,Tartagal,medium_airport
TTH,OOTH,OOTH,Thumrait Air Base,17.666000366210938,54.024600982666016,1570,AS,OM,OM-ZU,Thumrait,medium_airport
TTI,NTTE,NTTE,Tetiaroa Airport,-17.0132999420166,-149.58700561523438,7,OC,PF,PF-U-A,Tetiaroa,small_airport
TTJ,RJOR,RJOR,Tottori Sand Dunes Conan Airport,35.530102,134.167007,65,AS,JP,JP-31,Tottori,medium_airport
TTN,KTTN,KTTN,Trenton Mercer Airport,40.27669906616211,-74.8134994506836,213,NA,US,US-NJ,Trenton,medium_airport
TTO,KBTN,KBTN,Britton Municipal Airport,45.815200805664,-97.743103027344,1318,NA,US,US-SD,Britton,small_airport
TTQ,MRAO,MRAO,Aerotortuguero Airport,10.42,-83.6095,92,NA,CR,CR-L,Roxana,medium_airport
TTR,WAWT,WAWT,Pongtiku Airport,-3.0447399616241,119.82199859619,2884,AS,ID,ID-SN,Makale,small_airport
TTS,FMNT,FMNT,Tsaratanana Airport,-16.751064,47.619016,1073,AF,MG,MG-M,Tsaratanana,small_airport
TTT,RCFN,RCFN,Taitung Airport,22.7549991607666,121.10199737548828,143,AS,TW,TW-TTT,Taitung City,medium_airport
TTU,GMTN,GMTN,Saniat R'mel Airport,35.594299316406,-5.320020198822,10,AF,MA,MA-TET,Tetouan,medium_airport
TTX,YTST,YTST,Truscott-Mungalalu Airport,-14.089699745178,126.3809967041,181,OC,AU,AU-WA,Anjo Peninsula,small_airport
TUA,SETU,SETU,Teniente Coronel Luis a Mantilla Airport,0.8095059990882874,-77.70809936523438,9649,SA,EC,EC-C,Tulcan,medium_airport
TUB,NTAT,NTAT,Tubuai Airport,-23.365400314331055,-149.5240020751953,7,OC,PF,PF-U-A,,medium_airport
TUC,SANT,SANT,Teniente Benjamin Matienzo Airport,-26.8409,-65.104897,1493,SA,AR,AR-T,San Miguel de Tucuman,medium_airport
TUD,GOTT,GOTT,Tambacounda Airport,13.736800193786621,-13.65310001373291,161,AF,SN,SN-TC,Tambacounda,medium_airport
TUE,TUE,,Tupile Airport,9.4468,-78.5757,5,NA,PA,PA-KY,Isla Tupile,small_airport
TUF,LFOT,LFOT,Tours-Val-de-Loire Airport,47.4322013855,0.727605998516,357,EU,FR,FR-CVL,Tours/Val de Loire (Loire Valley),medium_airport
TUG,RPUT,RPUT,Tuguegarao Airport,17.6433676823,121.733150482,70,AS,PH,PH-CAG,Tuguegarao City,medium_airport
TUH,KAYX,KAYX,Arnold Air Force Base,35.39260101,-86.08580017,1067,NA,US,US-TN,Tullahoma,small_airport
TUI,OETR,OETR,Turaif Domestic Airport,31.692188,38.731544,2803,AS,SA,SA-08,Turaif,medium_airport
TUJ,TUJ,,Tum Airport,6.26,35.5184,4700,AF,ET,ET-SN,Tum,small_airport
TUK,OPTU,OPTU,Turbat International Airport,25.986400604248047,63.03020095825195,498,AS,PK,PK-BA,Turbat,medium_airport
TUL,KTUL,KTUL,Tulsa International Airport,36.19839859008789,-95.88809967041016,677,NA,US,US-OK,Tulsa,large_airport
TUM,YTMU,YTMU,Tumut Airport,-35.26279830932617,148.24099731445312,878,OC,AU,AU-NSW,,medium_airport
TUN,DTTA,DTTA,Tunis Carthage International Airport,36.85100173950195,10.22719955444336,22,AF,TN,TN-11,Tunis,large_airport
TUO,NZAP,NZAP,Taupo Airport,-38.73970031738281,176.08399963378906,1335,OC,NZ,NZ-WKO,Taupo,medium_airport
TUP,KTUP,KTUP,Tupelo Regional Airport,34.26810073852539,-88.7698974609375,346,NA,US,US-MS,Tupelo,medium_airport
TUQ,DFOT,DFOT,Tougan Airport,13.067000389099121,-3.066999912261963,984,AF,BF,BF-SOR,Tougan,small_airport
TUR,SBTU,SBTU,Tucurui Airport,-3.7860100269318,-49.72029876709,830,SA,BR,BR-PA,Tucurui,medium_airport
TUS,KTUS,KTUS,Tucson International Airport / Morris Air National Guard Base,32.115004,-110.938053,2643,NA,US,US-AZ,Tucson,large_airport
TUU,OETB,OETB,Tabuk Airport,28.3654,36.6189,2551,AS,SA,SA-07,Tabuk,medium_airport
TUV,SVTC,SVTC,Tucupita Airport,9.088994026184082,-62.094173431396484,16,SA,VE,VE-Y,Tucupita,medium_airport
TUX,CBX7,CBX7,Tumbler Ridge Airport,55.025001525879,-120.93499755859,3075,NA,CA,CA-BC,Tumbler Ridge,small_airport
TUY,MX-TUY,MMTU,Tulum Naval Air Station,20.227301,-87.438203,7,NA,MX,MX-ROO,Tulum,small_airport
TVA,FMMR,FMMR,Morafenobe Airport,-17.850083,44.920467,748,AF,MG,MG-M,Morafenobe,small_airport
TVC,KTVC,KTVC,Cherry Capital Airport,44.74140167236328,-85.58219909667969,624,NA,US,US-MI,Traverse City,medium_airport
TVF,KTVF,KTVF,Thief River Falls Regional Airport,48.06570053,-96.18499756,1119,NA,US,US-MN,Thief River Falls,small_airport
TVI,KTVI,KTVI,Thomasville Regional Airport,30.901599884033,-83.881301879883,264,NA,US,US-GA,Thomasville,small_airport
TVL,KTVL,KTVL,Lake Tahoe Airport,38.89390182495117,-119.99500274658203,6264,NA,US,US-CA,South Lake Tahoe,medium_airport
TVS,CN-0005,ZBTS,Tangshan Sannuhe Airport,39.7178001404,118.002624512,50,AS,CN,CN-13,Tangshan,small_airport
TVU,NFNM,NFNM,Matei Airport,-16.6905994415,-179.876998901,60,OC,FJ,FJ-N,Matei,small_airport
TVY,VYDW,VYDW,Dawei Airport,14.103899955749512,98.20359802246094,84,AS,MM,MM-05,Dawei,medium_airport
TWA,A63,A63,Twin Hills Airport,59.07559967041,-160.27299499512,82,NA,US,US-AK,Twin Hills,small_airport
TWB,YTWB,YTWB,Toowoomba Airport,-27.542801,151.916,2086,OC,AU,AU-QLD,Toowoomba,small_airport
TWC,TWC,,Tumxuk Tangwangcheng Airport,39.88058,78.989889,,AS,CN,CN-65,Tumxuk,small_airport
TWD,K0S9,K0S9,Jefferson County International Airport,48.0537986755,-122.810997009,108,NA,US,US-WA,Port Townsend,small_airport
TWE,AK49,AK49,Taylor Airport,65.6792984009,-164.798995972,440,NA,US,US-AK,Taylor,small_airport
TWF,KTWF,KTWF,Joslin Field Magic Valley Regional Airport,42.4818,-114.487999,4154,NA,US,US-ID,Twin Falls,medium_airport
TWP,AU-TWP,,Torwood Airport,-17.363300323486328,143.75,,OC,AU,AU-QLD,Torwood,small_airport
TWT,RPMN,RPMN,Sanga Sanga Airport,5.046991,119.742996,15,AS,PH,PH-TAW,,medium_airport
TWU,WBKW,WBKW,Tawau Airport,4.320159912109375,118.12799835205078,57,AS,MY,MY-12,Tawau,medium_airport
TWY,AYTW,AYTW,Tawa Airport,-7.4463,146.1067,5020,OC,PG,PG-MPL,Tawa,small_airport
TWZ,NZUK,NZUK,Pukaki Airport,-44.2350006104,170.117996216,1575,OC,NZ,NZ-CAN,Twitzel,medium_airport
TXE,WITK,WITK,Rembele Airport,4.720833,96.849444,4648,AS,ID,ID-AC,Takengon,medium_airport
TXF,SNTF,SNTF,9 de Maio - Teixeira de Freitas Airport,-17.524499893188,-39.66849899292,344,SA,BR,BR-BA,Teixeira De Freitas,small_airport
TXK,KTXK,KTXK,Texarkana Regional Webb Field,33.45370101928711,-93.99099731445312,390,NA,US,US-AR,Texarkana,medium_airport
TXL,EDDT,EDDT,Berlin-Tegel Airport,52.5597,13.2877,122,EU,DE,DE-BE,Berlin,large_airport
TXM,WAST,WAST,Teminabuan Airport,-1.4447200298309326,132.02099609375,141,AS,ID,ID-PB,Atinjoe-Papua Island,small_airport
TXN,ZSTX,ZSTX,Tunxi International Airport,29.733299255371094,118.25599670410156,,AS,CN,CN-34,Huangshan,medium_airport
TXR,YTNB,YTNB,Tanbar Airport,-25.847799301147,141.92799377441,344,OC,AU,AU-QLD,Tanbar Station,small_airport
TXU,DITB,DITB,Tabou Airport,4.437809467315674,-7.362728118896484,39,AF,CI,CI-09,Tabou,small_airport
TYA,UUWV,UUBT,Klokovo Airfield,54.239,37.6,499,EU,RU,RU-TUL,Tula,small_airport
TYB,YTIB,YTIB,Tibooburra Airport,-29.451099395751953,142.05799865722656,584,OC,AU,AU-NSW,,medium_airport
TYD,UHBW,UHBW,Tynda Airport,55.284199,124.778999,2001,EU,RU,RU-AMU,Tynda,small_airport
TYE,TYE,TYE,Tyonek Airport,61.076698303223,-151.13800048828,110,NA,US,US-AK,Tyonek,small_airport
TYF,ESST,ESST,Torsby Airport,60.1576004028,12.991299629199998,393,EU,SE,SE-S,,medium_airport
TYG,YTHY,YTHY,Thylungra Airport,-26.08329963684082,143.4669952392578,165,OC,AU,AU-QLD,,small_airport
TYL,SPYL,SPYL,Capitan Montes Airport,-4.5766401290894,-81.254096984863,282,SA,PE,PE-PIU,Talara,medium_airport
TYM,MYES,MYES,Staniel Cay Airport,24.169099807739258,-76.43910217285156,5,NA,BS,BS-EX,,medium_airport
TYN,ZBYN,ZBYN,Taiyuan Wusu Airport,37.74689865112305,112.62799835205078,2575,AS,CN,CN-14,Taiyuan,large_airport
TYP,YTMY,YTMY,Tobermorey Airport,-22.255800247192383,137.9530029296875,,OC,AU,AU-NT,Tobermorey,small_airport
TYR,KTYR,KTYR,Tyler Pounds Regional Airport,32.35409927368164,-95.40239715576172,544,NA,US,US-TX,Tyler,medium_airport
TYS,KTYS,KTYS,McGhee Tyson Airport,35.81100082,-83.9940033,981,NA,US,US-TN,Knoxville,large_airport
TYT,SUTR,SUTR,Treinta y Tres Airport,-33.195714,-54.347246,337,SA,UY,UY-TT,Treinta y Tres,small_airport
TYZ,KTYL,KTYL,Taylor Airport,34.45280075,-110.1149979,5823,NA,US,US-AZ,Taylor,small_airport
TZA,BZ-TZA,,Belize City Municipal Airport,17.516389846801758,-88.19444274902344,16,NA,BZ,BZ-BZ,Belize City,medium_airport
TZC,KCFS,KCFS,Tuscola Area Airport,43.458801269531,-83.445503234863,701,NA,US,US-MI,Caro,small_airport
TZL,LQTZ,LQTZ,Tuzla International Airport,44.45869827270508,18.72480010986328,784,EU,BA,BA-BIH,Tuzla,medium_airport
TZM,MM72,MM72,Cupul Airport,21.155716,-88.172918,56,NA,MX,MX-YUC,Tizimin,small_airport
TZN,MYAK,MYAK,Congo Town Airport,24.158701,-77.589798,15,NA,BS,BS-KB,Andros,medium_airport
TZO,TZO,,Tsimiroro Airport,-18.345064,45.015643,755,AF,MG,MG-U,Ankisatra,small_airport
TZR,LHTA,LHTA,Taszar Air Base,46.39310073852539,17.917499542236328,531,EU,HU,HU-SO,Taszar,medium_airport
TZX,LTCG,LTCG,Trabzon International Airport,40.99509811401367,39.78969955444336,104,AS,TR,TR-61,Trabzon,large_airport
UAB,LTAG,LTAG,Ä°ncirlik Air Base,37.002101898199996,35.4258995056,238,AS,TR,TR-01,Adana,medium_airport
UAC,MX-UAC,,San Luis Rio Colorado Airport,32.445301055908,-114.797996521,50,NA,MX,MX-SON,San Luis Rio Colorado,small_airport
UAE,UAE,AYAE,Mount Aue Airport,-6.23416666667,144.664722222,4250,OC,PG,PG-JI,,small_airport
UAH,NTMU,NTMU,Ua Huka Airport,-8.93611,-139.552002,160,OC,PF,PF-U-A,Ua Huka,small_airport
UAI,WPDB,WPDB,Suai Airport,-9.30331039428711,125.28700256347656,96,AS,TL,TL-CO,Suai,medium_airport
UAK,BGBW,BGBW,Narsarsuaq Airport,61.1604995728,-45.4259986877,112,NA,GL,GL-U-A,Narsarsuaq,medium_airport
UAL,FNUA,FNUA,Luau Airport,-10.715800285339355,22.23110008239746,3609,AF,AO,AO-MOX,Luau,small_airport
UAM,PGUA,PGUA,Andersen Air Force Base,13.584,144.929998,627,OC,GU,GU-U-A,Yigo Mariana Island,medium_airport
UAP,NTMP,NTMP,Ua Pou Airport,-9.35167,-140.078003,16,OC,PF,PF-U-A,Ua Pou,small_airport
UAQ,SANU,SANU,Domingo Faustino Sarmiento Airport,-31.571501,-68.418198,1958,SA,AR,AR-J,San Juan,medium_airport
UAR,GMFB,GMFB,Bouarfa Airport,32.5143055556,-1.98305555556,3630,AF,MA,MA-FIG,Bouarfa,medium_airport
UAS,HKSB,HKSB,Buffalo Spring,0.530583,37.534195,3295,AF,KE,KE-700,Samburu,small_airport
UAX,GT-0007,MGUX,Uaxactun Airport,17.3938884735,-89.63274383539999,573,NA,GT,GT-PE,Uaxactun,small_airport
UBA,SBUR,SBUR,Mario de Almeida Franco Airport,-19.764722824097,-47.966110229492,2655,SA,BR,BR-MG,Uberaba,medium_airport
UBB,YMAA,YMAA,Mabuiag Island Airport,-9.949999809265137,142.18299865722656,,OC,AU,AU-QLD,Mabuiag Island,small_airport
UBI,UBI,AYUI,Buin Airport,-6.72916666667,155.683333333,230,OC,PG,PG-NSB,Buin,small_airport
UBJ,RJDC,RJDC,Yamaguchi Ube Airport,33.930000305200004,131.279006958,23,AS,JP,JP-35,Ube,medium_airport
UBN,ZMCK,ZMCK,Ulaanbaatar International Airport,47.646916,106.819833,4482,AS,MN,MN-047,Ulaanbaatar,large_airport
UBP,VTUU,VTUU,Ubon Ratchathani Airport,15.2512998581,104.870002747,406,AS,TH,TH-34,Ubon Ratchathani,medium_airport
UBR,WAJU,WAJU,Ubrub Airport,-3.67565,140.8838,1370,AS,ID,ID-PA,Ubrub-Papua Island,small_airport
UBS,KUBS,KUBS,Columbus Lowndes County Airport,33.4654006958,-88.3803024292,188,NA,US,US-MS,Columbus,small_airport
UBT,SDUB,SDUB,Ubatuba Airport,-23.441099166870117,-45.075599670410156,13,SA,BR,BR-SP,Ubatuba,small_airport
UBU,YKAL,YKAL,Kalumburu Airport,-14.288299560546875,126.63200378417969,29,OC,AU,AU-WA,,small_airport
UCB,ZBUC,ZBUC,Ulanqab Jining Airport,41.129722,113.108056,,AS,CN,CN-15,Ulanqab,medium_airport
UCC,NV11,NV11,Yucca Airstrip,36.94580078125,-116.03800201416,3919,NA,US,US-NV,Mercury,small_airport
UCE,K4R7,4R7,Eunice Airport,30.466299057007,-92.423797607422,42,NA,US,US-LA,Eunice,small_airport
UCK,UKLC,UKLC,Lutsk Airport,50.678404,25.487165,774,EU,UA,UA-07,Lutsk,small_airport
UCN,GLBU,GLBU,Buchanan Airport,5.904167,-10.058333,41,AF,LR,LR-GB,Buchanan,small_airport
UCT,UUYH,UUYH,Ukhta Airport,63.566898345947266,53.8046989440918,482,EU,RU,RU-KO,Ukhta,medium_airport
UCY,KUCY,KUCY,Everett-Stewart Regional Airport,36.38180161,-88.98539734,336,NA,US,US-TN,Union City,small_airport
UCZ,SPIZ,SPIZ,Uchiza Airport,-8.467000007629395,-76.3499984741211,1965,SA,PE,PE-HUC,Uchiza,small_airport
UDA,YUDA,YUDA,Undara Airport,-18.200000762939453,144.60000610351562,,OC,AU,AU-QLD,,small_airport
UDD,KUDD,KUDD,Bermuda Dunes Airport,33.748401641846,-116.27500152588,73,NA,US,US-CA,Palm Springs,small_airport
UDI,SBUL,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,-18.883612,-48.225277,3094,SA,BR,BR-MG,Uberlândia,medium_airport
UDJ,UKLU,UKLU,Uzhhorod International Airport,48.634300231933594,22.263399124145508,383,EU,UA,UA-21,Uzhhorod,medium_airport
UDN,LIPD,LIPD,Udine-Campoformido Air Base,46.0322,13.1868,305,EU,IT,IT-36,Udine,small_airport
UDR,VAUD,VAUD,Maharana Pratap Airport,24.617700576799997,73.89610290530001,1684,AS,IN,IN-RJ,Udaipur,medium_airport
UEE,YQNS,YQNS,Queenstown Airport,-42.075001,145.531998,867,OC,AU,AU-TAS,,small_airport
UEL,FQQL,FQQL,Quelimane Airport,-17.855499267578125,36.86909866333008,36,AF,MZ,MZ-Q,Quelimane,medium_airport
UEN,USDU,USDU,Urengoy Airport,65.9599990845,78.43699646,56,EU,RU,RU-YAN,Urengoy,small_airport
UEO,ROKJ,ROKJ,Kumejima Airport,26.363500595092773,126.71399688720703,23,AS,JP,JP-47,,medium_airport
UES,KUES,KUES,Waukesha County Airport,43.041000366211,-88.237098693848,911,NA,US,US-WI,Waukesha,small_airport
UET,OPQT,OPQT,Quetta International Airport,30.251399993896484,66.93779754638672,5267,AS,PK,PK-BA,Quetta,medium_airport
UFA,UWUU,UWUU,Ufa International Airport,54.557498931885,55.874401092529,449,EU,RU,RU-BA,Ufa,large_airport
UGA,ZMBN,ZMBN,Bulgan Airport,48.85499954223633,103.47599792480469,4311,AS,MN,MN-067,Bulgan,medium_airport
UGB,UGB,UGB,Ugashik Bay Airport,57.4253997803,-157.740005493,132,NA,US,US-AK,Pilot Point,small_airport
UGC,UTNU,UTNU,Urgench Airport,41.58430099487305,60.641700744628906,320,AS,UZ,UZ-XO,Urgench,medium_airport
UGN,KUGN,KUGN,Waukegan National Airport,42.422199249268,-87.867897033691,727,NA,US,US-IL,Chicago/Waukegan,small_airport
UGO,FNUG,FNUG,Uige Airport,-7.60306978225708,15.027799606323242,2720,AF,AO,AO-UIG,Uige,medium_airport
UGS,9A8,9A8,Ugashik Airport,57.5279006958,-157.399002075,25,NA,US,US-AK,Ugashik,small_airport
